timestamp;pv_gen_kwh;load_kwh;baseline_pv_to_load_kwh;pv_to_load_kwh;pv_to_grid_kwh;batt_charge_kwh;contract_power_kw
2024-01-08 03:00:00;0,0;11,2585575;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 04:00:00;0,0;13,4582775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 05:00:00;0,0;15,1094475;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 06:00:00;0,0;18,2196225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 07:00:00;0,0;26,0792975;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 08:00:00;1,8834162636748326;42,63165;1,8834162636748326;1,8782600760920716;0,0;0,005156187582761051;0,005156187582761051
2024-01-08 09:00:00;28,30306481149061;51,825325;28,30306481149061;28,29790862390785;0,0;0,005156187582761051;0,005156187582761051
2024-01-08 10:00:00;53,380586469001365;52,572250000000004;52,572250000000004;52,572250000000004;0,803180281418598;0,005156187582761051;0,005156187582761051
2024-01-08 11:00:00;62,81161244322905;54,104625;54,104625;54,104625;8,70183125564629;0,005156187582761051;0,005156187582761051
2024-01-08 12:00:00;73,12030100125602;49,727725;49,727725;49,727725;23,38741981367327;0,005156187582761051;0,005156187582761051
2024-01-08 13:00:00;33,60358755186514;41,58515;33,60358755186514;33,598431364282376;0,0;0,005156187582761051;0,005156187582761051
2024-01-08 14:00:00;4,220673743242307;39,074125;4,220673743242307;4,215517555659546;0,0;0,005156187582761051;0,005156187582761051
2024-01-08 15:00:00;0,5930584458700444;43,106025;0,5930584458700444;0,5879022582872834;0,0;0,005156187582761051;0,005156187582761051
2024-01-08 16:00:00;0,0;45,43535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 17:00:00;0,0;46,15410000000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 18:00:00;0,0;38,03337500000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 19:00:00;0,0;26,4247;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 20:00:00;0,0;21,62368;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 21:00:00;0,0;18,9547025;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 22:00:00;0,0;17,2072775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-08 23:00:00;0,0;16,0990225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 00:00:00;0,0;13,837202499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 01:00:00;0,0;11,880535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 02:00:00;0,0;10,941904999999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 03:00:00;0,0;11,2585575;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 04:00:00;0,0;13,4582775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 05:00:00;0,0;15,1094475;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 06:00:00;0,0;18,2196225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 07:00:00;0,0;26,0792975;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 08:00:00;1,5302132961807537;42,63165;1,5302132961807537;1,5250571085979927;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 09:00:00;23,00749852704279;51,825325;23,00749852704279;23,002342339460032;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 10:00:00;50,41196527671529;52,572250000000004;50,41196527671529;50,40680908913253;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 11:00:00;64,5752230296902;54,104625;54,104625;54,104625;10,465441842107452;0,005156187582761051;0,005156187582761051
2024-01-09 12:00:00;42,36793321547251;49,727725;42,36793321547251;42,36277702788975;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 13:00:00;4,5331967836602525;41,58515;4,5331967836602525;4,528040596077491;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 14:00:00;3,124239112994117;39,074125;3,124239112994117;3,1190829254113557;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 15:00:00;0,19798452233833946;43,106025;0,19798452233833946;0,19282833475557842;0,0;0,005156187582761051;0,005156187582761051
2024-01-09 16:00:00;0,0;45,43535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 17:00:00;0,0;46,15410000000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 18:00:00;0,0;38,03337500000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 19:00:00;0,0;26,4247;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 20:00:00;0,0;21,62368;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 21:00:00;0,0;18,9547025;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 22:00:00;0,0;17,2072775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-09 23:00:00;0,0;16,0990225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 00:00:00;0,0;13,837202499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 01:00:00;0,0;11,880535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 02:00:00;0,0;10,941904999999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 03:00:00;0,0;11,2585575;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 04:00:00;0,0;13,4582775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 05:00:00;0,0;15,1094475;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 06:00:00;0,0;18,2196225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 07:00:00;0,0;26,0792975;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 08:00:00;0,4569482479661059;42,63165;0,4569482479661059;0,45179206038334485;0,0;0,005156187582761051;0,005156187582761051
2024-01-10 09:00:00;19,00934006412836;51,825325;19,00934006412836;19,0041838765456;0,0;0,005156187582761051;0,005156187582761051
2024-01-10 10:00:00;38,81940667976073;52,572250000000004;38,81940667976073;38,81425049217797;0,0;0,005156187582761051;0,005156187582761051
2024-01-10 11:00:00;60,103316152526745;54,104625;54,104625;54,104625;5,993534964943983;0,005156187582761051;0,005156187582761051
2024-01-10 12:00:00;61,89133913385082;49,727725;49,727725;49,727725;12,158457946268058;0,005156187582761051;0,005156187582761051
2024-01-10 13:00:00;49,029705888794695;41,58515;41,58515;41,58515;7,439399701211933;0,005156187582761051;0,005156187582761051
2024-01-10 14:00:00;33,35872383369457;39,074125;33,35872383369457;33,353567646111806;0,0;0,005156187582761051;0,005156187582761051
2024-01-10 15:00:00;7,159859505480023;43,106025;7,159859505480023;7,154703317897262;0,0;0,005156187582761051;0,005156187582761051
2024-01-10 16:00:00;0,0;45,43535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 17:00:00;0,0;46,15410000000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 18:00:00;0,0;38,03337500000001;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 19:00:00;0,0;26,4247;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 20:00:00;0,0;21,62368;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 21:00:00;0,0;18,9547025;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 22:00:00;0,0;17,2072775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-10 23:00:00;0,0;16,0990225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 00:00:00;0,0;13,837202499999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 01:00:00;0,0;11,880535;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 02:00:00;0,0;10,941904999999998;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 03:00:00;0,0;11,2585575;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 04:00:00;0,0;13,4582775;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 05:00:00;0,0;15,1094475;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 06:00:00;0,0;18,2196225;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 07:00:00;0,0;26,0792975;0,0;0,0;0,0;0,0;0,005156187582761051
2024-01-11 08:00:00;0,3325042157284813;42,63165;0,3325042157284813;0,3273480281457203;0,0;0,005156187582761051;0,005156187582761051
2024-01-11 09:00:00;5,4121909526338925;51,825325;5,4121909526338925;5,407034765051131;0,0;0,005156187582761051;0,005156187582761051
2024-01-11 10:00:00;10,73020924266019;52,572250000000004;10,73020924266019;10,725053055077428;0,0;0,005156187582761051;0,005156187582761051
2024-01-11 11:00:00;9,816223974383021;54,104625;9,816223974383021;9,81106778680026;0,0;0,005156187582761051;0,005156187582761051
