timestamp;price_eur_per_kwh;opportunity_price_eur_per_kwh;pv_gen_kwh;load_kwh;sell_pv_kwh;sell_batt_kwh;pv_to_load_kwh;batt_to_load_kwh;grid_import_kwh;ch_kwh;dis_kwh;soc_kwh;curtailment_kwh;rev_pv_feed_in_eur;rev_batt_feed_in_eur;rev_pv_to_load_eur;rev_batt_to_load_eur;cost_charge_opportunity_eur;cost_storage_opex_eur;cost_meter_eur;cost_pv_direct_marketing_eur;cost_battery_marketer_eur;cum_price_sum;cum_price_positive_sum;cum_price_negative_sum;cum_rev_pv_feed_in_eur;cum_rev_batt_feed_in_eur;cum_rev_pv_to_load_eur;cum_rev_batt_to_load_eur;cum_cost_charge_opportunity_eur;cum_cost_storage_opex_eur;cum_cost_meter_eur;cum_cost_pv_direct_marketing_eur;cum_cost_battery_marketer_eur;cum_revenue_total_eur;cum_cost_total_eur;cum_net_eur
2024-02-17 19:00:00;0,09028;0,09028;0,0;21,267525;0,0;0,0;0,0;0,0;21,267525;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;81,90548999999997;81,92260999999998;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,436139772191746;39,31506849315019;0,0;0,0;1518,0777470767346;44,75120826534194;1473,3265388113925
2024-02-17 20:00:00;0,08093;0,08093;0,0;20,176117499999997;0,0;0,0;0,0;0,0;20,176118;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;81,98641999999997;82,00353999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,440875085582157;39,34931506849266;0,0;0,0;1518,0777470767346;44,790190154074814;1473,2875569226599
2024-02-17 21:00:00;0,07457;0,07457;0,0;17,7049975;0,0;0,0;0,0;0,0;17,704998;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,06098999999996;82,07810999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,445610398972567;39,38356164383512;0,0;0,0;1518,0777470767346;44,82917204280769;1473,248575033927
2024-02-17 22:00:00;0,07244;0,07244;0,0;15,8615475;0,0;0,0;0,0;0,0;15,861548;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,13342999999996;82,15054999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,450345712362978;39,41780821917759;0,0;0,0;1518,0777470767346;44,86815393154056;1473,209593145194
2024-02-17 23:00:00;0,06910999999999999;0,06910999999999999;0,0;13,9615175;0,0;0,0;0,0;0,0;13,961518;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,20253999999996;82,21965999999996;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,455081025753389;39,45205479452005;0,0;0,0;1518,0777470767346;44,90713582027344;1473,1706112564611
2024-02-18 00:00:00;0,062380000000000005;0,062380000000000005;0,0;13,837202499999998;0,0;0,0;0,0;0,0;13,837202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,26491999999996;82,28203999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,459816339143799;39,48630136986252;0,0;0,0;1518,0777470767346;44,946117709006316;1473,1316293677282
2024-02-18 01:00:00;0,05481;0,0604925;0,0;11,880535;0,0;0,0;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,31972999999996;82,33684999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,46455165253421;39,52054794520498;0,0;0,0;1518,0777470767346;44,98509959773919;1473,0926474789953
2024-02-18 02:00:00;0,05144;0,0604925;0,0;10,941904999999998;0,0;0,0;0,0;0,0;10,941905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,37116999999996;82,38828999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,469286965924621;39,554794520547446;0,0;0,0;1518,0777470767346;45,02408148647207;1473,0536655902624
2024-02-18 03:00:00;0,050320000000000004;0,0604925;0,0;11,2585575;0,0;0,0;0,0;0,0;11,258558;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,42148999999996;82,43860999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,474022279315031;39,58904109588991;0,0;0,0;1518,0777470767346;45,06306337520494;1473,0146837015295
2024-02-18 04:00:00;0,05019;0,0604925;0,0;13,4582775;0,0;0,0;0,0;0,0;13,458278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,47167999999996;82,48879999999997;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,478757592705442;39,623287671232376;0,0;0,0;1518,0777470767346;45,10204526393782;1472,9757018127968
2024-02-18 05:00:00;0,048470000000000006;0,0604925;0,0;15,1094475;0,0;0,0;0,0;0,0;15,109447;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,52014999999996;82,53726999999996;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,483492906095853;39,65753424657484;0,0;0,0;1518,0777470767346;45,141027152670695;1472,936719924064
2024-02-18 06:00:00;0,046020000000000005;0,0604925;0,0;18,2196225;0,0;0,0;0,0;0,0;18,219622;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,56616999999996;82,58328999999996;-0,017120000000000003;265,5673885367351;0,0;1252,5103585399995;0,0;0,0;5,488228219486263;39,691780821917305;0,0;0,0;1518,0777470767346;45,180009041403565;1472,897738035331
2024-02-18 07:00:00;0,04897;0,0604925;6,10797;26,0792975;0,0;0,0;6,10797;0,0;19,971328;0,0;0,0;0,0;0,0;0,0;0,0;0,8551158000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,61513999999995;82,63225999999996;-0,017120000000000003;265,5673885367351;0,0;1253,3654743399995;0,0;0,0;5,492963532876674;39,72602739725977;0,0;0,0;1518,9328628767346;45,21899093013644;1473,7138719465981
2024-02-18 08:00:00;0,047279999999999996;0,0604925;51,7287;42,63165;9,09705;0,0;42,63165;0,0;0,0;0,0;0,0;0,0;0,0;0,43010852399999994;0,0;5,968431000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,66241999999995;82,67953999999996;-0,017120000000000003;265,9974970607351;0,0;1259,3339053399995;0,0;0,0;5,497698846267085;39,760273972602235;0,0;0,0;1525,3314024007345;45,25797281886932;1480,0734295818652
2024-02-18 09:00:00;0,04303;0,0604925;95,131;51,825325;43,305675;0,0;51,825325;0,0;0,0;0,0;0,0;0,0;0,0;1,86344319525;0,0;7,2555455;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,70544999999996;82,72256999999996;-0,017120000000000003;267,8609402559851;0,0;1266,5894508399995;0,0;0,0;5,502434159657495;39,7945205479447;0,0;0,0;1534,4503910959845;45,2969547076022;1489,1534363883823
2024-02-18 10:00:00;0,04045;0,0604925;116,00700000000002;52,572250000000004;63,43475;0,0;52,57225;0,0;0,0;0,0;0,0;0,0;0,0;2,5659356375;0,0;7,360115;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,74589999999996;82,76301999999997;-0,017120000000000003;270,4268758934851;0,0;1273,9495658399994;0,0;0,0;5,507169473047906;39,828767123287165;0,0;0,0;1544,3764417334846;45,335936596335074;1499,0405051371495
2024-02-18 11:00:00;0,040999999999999995;0,0604925;130,786;54,104625;76,681375;0,0;54,104625;0,0;0,0;0,0;0,0;0,0;0,0;3,1439363749999996;0,0;7,5746475;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,78689999999996;82,80401999999997;-0,017120000000000003;273,5708122684851;0,0;1281,5242133399995;0,0;0,0;5,511904786438317;39,86301369862963;0,0;0,0;1555,0950256084845;45,374918485067944;1509,7201071234167
2024-02-18 12:00:00;0,0401;0,0604925;100,75100000000002;49,727725;51,023275;0,0;49,727725;0,0;0,0;0,0;0,0;0,0;0,0;2,0460333274999996;0,0;6,9618815000000005;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,82699999999996;82,84411999999996;-0,017120000000000003;275,6168455959851;0,0;1288,4860948399994;0,0;0,0;5,516640099828727;39,897260273972094;0,0;0,0;1564,1029404359845;45,41390037380082;1518,6890400621837
2024-02-18 13:00:00;0,03988;0,0604925;66,111;41,58515;24,52585;0,0;41,58515;0,0;0,0;0,0;0,0;0,0;0,0;0,9780908979999999;0,0;5,821921000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,86687999999995;82,88399999999996;-0,017120000000000003;276,59493649398513;0,0;1294,3080158399994;0,0;0,0;5,521375413219138;39,93150684931456;0,0;0,0;1570,9029523339846;45,4528822625337;1525,450070071451
2024-02-18 14:00:00;0,04287;0,0604925;79,226;39,074125;40,151875;0,0;39,074125;0,0;0,0;0,0;0,0;0,0;0,0;1,7213108812499998;0,0;5,470377500000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,90974999999995;82,92686999999995;-0,017120000000000003;278,31624737523515;0,0;1299,7783933399994;0,0;0,0;5,526110726609549;39,965753424657024;0,0;0,0;1578,0946407152346;45,49186415126657;1532,602776563968
2024-02-18 15:00:00;0,054290000000000005;0,0604925;38,9971;43,106025;0,0;0,0;38,9971;0,0;4,108925;0,0;0,0;0,0;0,0;0,0;0,0;5,459594000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;82,96403999999994;82,98115999999995;-0,017120000000000003;278,31624737523515;0,0;1305,2379873399993;0,0;0,0;5,530846039999959;39,99999999999949;0,0;0,0;1583,5542347152345;45,530846039999446;1538,023388675235
2024-02-18 16:00:00;0,06287;0,06287;17,798099999999998;45,43535;0,0;0,0;17,7981;0,0;27,63725;0,0;0,0;0,0;0,0;0,0;0,0;2,4917340000000006;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,02690999999994;83,04402999999995;-0,017120000000000003;278,31624737523515;0,0;1307,7297213399993;0,0;0,0;5,53558135339037;40,03424657534195;0,0;0,0;1586,0459687152345;45,56982792873232;1540,4761407865021
2024-02-18 17:00:00;0,07200000000000001;0,07200000000000001;0,25227;46,15410000000001;0,0;0,0;0,25227;0,0;45,90183;0,0;0,0;0,0;0,0;0,0;0,0;0,0353178;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,09890999999995;83,11602999999995;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,540316666780781;40,06849315068442;0,0;0,0;1586,0812865152345;45,6088098174652;1540,4724766977693
2024-02-18 18:00:00;0,07366;0,07366;0,0;38,03337500000001;0,0;0,0;0,0;0,0;38,033375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,17256999999995;83,18968999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,545051980171191;40,10273972602688;0,0;0,0;1586,0812865152345;45,64779170619808;1540,4334948090363
2024-02-18 19:00:00;0,07059;0,07059;0,0;26,4247;0,0;0,0;0,0;0,0;26,4247;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,24315999999995;83,26027999999995;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,549787293561602;40,13698630136935;0,0;0,0;1586,0812865152345;45,68677359493095;1540,3945129203037
2024-02-18 20:00:00;0,06471;0,06471;0,0;21,62368;0,0;0,0;0,0;0,0;21,62368;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,30786999999995;83,32498999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,554522606952013;40,17123287671181;0,0;0,0;1586,0812865152345;45,725755483663825;1540,3555310315708
2024-02-18 21:00:00;0,059829999999999994;0,0604925;0,0;18,9547025;0,0;0,0;0,0;0,0;18,954703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,36769999999996;83,38481999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,559257920342423;40,20547945205428;0,0;0,0;1586,0812865152345;45,7647373723967;1540,3165491428379
2024-02-18 22:00:00;0,05733;0,0604925;0,0;17,2072775;0,0;0,0;0,0;0,0;17,207278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,42502999999995;83,44214999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,563993233732834;40,23972602739674;0,0;0,0;1586,0812865152345;45,80371926112957;1540,277567254105
2024-02-18 23:00:00;0,05394;0,0604925;0,0;16,0990225;0,0;0,0;0,0;0,0;16,099023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,47896999999995;83,49608999999995;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,568728547123245;40,27397260273921;0,0;0,0;1586,0812865152345;45,84270114986245;1540,238585365372
2024-02-19 00:00:00;0,044000000000000004;0,0604925;0,0;13,837202499999998;0,0;0,0;0,0;0,0;13,837202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,52296999999994;83,54008999999995;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,573463860513655;40,30821917808167;0,0;0,0;1586,0812865152345;45,88168303859533;1540,1996034766391
2024-02-19 01:00:00;0,04304;0,0604925;0,0;11,880535;0,0;0,0;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,56600999999995;83,58312999999995;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,578199173904066;40,342465753424136;0,0;0,0;1586,0812865152345;45,920664927328204;1540,1606215879062
2024-02-19 02:00:00;0,04421;0,0604925;0,0;10,941904999999998;0,0;0,0;0,0;0,0;10,941905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,61021999999996;83,62733999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,582934487294477;40,3767123287666;0,0;0,0;1586,0812865152345;45,95964681606108;1540,1216396991736
2024-02-19 03:00:00;0,04391;0,0604925;0,0;11,2585575;0,0;0,0;0,0;0,0;11,258558;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,65412999999995;83,67124999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,587669800684887;40,410958904109066;0,0;0,0;1586,0812865152345;45,99862870479395;1540,0826578104407
2024-02-19 04:00:00;0,04492;0,0604925;0,0;13,4582775;0,0;0,0;0,0;0,0;13,458278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,69904999999996;83,71616999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,592405114075298;40,44520547945153;0,0;0,0;1586,0812865152345;46,03761059352683;1540,0436759217077
2024-02-19 05:00:00;0,05157;0,0604925;0,0;15,1094475;0,0;0,0;0,0;0,0;15,109447;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,75061999999996;83,76773999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,597140427465709;40,479452054793995;0,0;0,0;1586,0812865152345;46,076592482259706;1540,0046940329748
2024-02-19 06:00:00;0,06860000000000001;0,06860000000000001;0,0;18,2196225;0,0;0,0;0,0;0,0;18,219622;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,81921999999996;83,83633999999996;-0,017120000000000003;278,31624737523515;0,0;1307,7650391399993;0,0;0,0;5,601875740856119;40,51369863013646;0,0;0,0;1586,0812865152345;46,115574370992576;1539,965712144242
2024-02-19 07:00:00;0,07909;0,07909;0,62052;26,0792975;0,0;0,0;0,62052;0,0;25,458778;0,0;0,0;0,0;0,0;0,0;0,0;0,0868728;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,89830999999995;83,91542999999996;-0,017120000000000003;278,31624737523515;0,0;1307,8519119399994;0,0;0,0;5,60661105424653;40,547945205478925;0,0;0,0;1586,1681593152346;46,15455625972545;1540,013603055509
2024-02-19 08:00:00;0,08384;0,08384;14,720030000000001;42,63165;0,0;0,0;14,72003;0,0;27,91162;0,0;0,0;0,0;0,0;0,0;0,0;2,0608042;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;83,98214999999995;83,99926999999995;-0,017120000000000003;278,31624737523515;0,0;1309,9127161399992;0,0;0,0;5,611346367636941;40,58219178082139;0,0;0,0;1588,2289635152345;46,19353814845833;1542,035425366776
2024-02-19 09:00:00;0,07503;0,07503;29,435899999999997;51,825325;0,0;0,0;29,4359;0,0;22,389425;0,0;0,0;0,0;0,0;0,0;0,0;4,1210260000000005;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,05717999999995;84,07429999999995;-0,017120000000000003;278,31624737523515;0,0;1314,0337421399993;0,0;0,0;5,616081681027351;40,616438356163854;0,0;0,0;1592,3499895152345;46,23252003719121;1546,1174694780432
2024-02-19 10:00:00;0,07083;0,07083;26,5354;52,572250000000004;0,0;0,0;26,5354;0,0;26,03685;0,0;0,0;0,0;0,0;0,0;0,0;3,7149560000000004;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,12800999999995;84,14512999999995;-0,017120000000000003;278,31624737523515;0,0;1317,7486981399993;0,0;0,0;5,620816994417762;40,65068493150632;0,0;0,0;1596,0649455152345;46,271501925924085;1549,7934435893105
2024-02-19 11:00:00;0,06913;0,06913;19,395;54,104625;0,0;0,0;19,395;0,0;34,709625;0,0;0,0;0,0;0,0;0,0;0,0;2,7153;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,19713999999995;84,21425999999995;-0,017120000000000003;278,31624737523515;0,0;1320,4639981399994;0,0;0,0;5,625552307808173;40,684931506848784;0,0;0,0;1598,7802455152346;46,310483814656955;1552,4697617005777
2024-02-19 12:00:00;0,06247;0,06247;33,2256;49,727725;0,0;0,0;33,2256;0,0;16,502125;0,0;0,0;0,0;0,0;0,0;0,0;4,651584000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,25960999999995;84,27672999999996;-0,017120000000000003;278,31624737523515;0,0;1325,1155821399993;0,0;0,0;5,630287621198583;40,71917808219125;0,0;0,0;1603,4318295152345;46,34946570338983;1557,0823638118447
2024-02-19 13:00:00;0,06099;0,06099;39,1229;41,58515;0,0;0,0;39,1229;0,0;2,46225;0,0;0,0;0,0;0,0;0,0;0,0;5,477206000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,32059999999996;84,33771999999996;-0,017120000000000003;278,31624737523515;0,0;1330,5927881399994;0,0;0,0;5,635022934588994;40,753424657533714;0,0;0,0;1608,9090355152346;46,38844759212271;1562,5205879231119
2024-02-19 14:00:00;0,06596;0,06596;21,3216;39,074125;0,0;0,0;21,3216;0,0;17,752525;0,0;0,0;0,0;0,0;0,0;0,0;2,985024;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,38655999999996;84,40367999999997;-0,017120000000000003;278,31624737523515;0,0;1333,5778121399994;0,0;0,0;5,639758247979405;40,78767123287618;0,0;0,0;1611,8940595152346;46,42742948085558;1565,466630034379
2024-02-19 15:00:00;0,06928;0,06928;12,0753;43,106025;0,0;0,0;12,0753;0,0;31,030725;0,0;0,0;0,0;0,0;0,0;0,0;1,6905420000000002;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,45583999999997;84,47295999999997;-0,017120000000000003;278,31624737523515;0,0;1335,2683541399995;0,0;0,0;5,644493561369815;40,82191780821864;0,0;0,0;1613,5846015152347;46,46641136958846;1567,1181901456462
2024-02-19 16:00:00;0,07151;0,07151;2,97311;45,43535;0,0;0,0;2,97311;0,0;42,46224;0,0;0,0;0,0;0,0;0,0;0,0;0,41623540000000003;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,52734999999997;84,54446999999998;-0,017120000000000003;278,31624737523515;0,0;1335,6845895399995;0,0;0,0;5,649228874760226;40,85616438356111;0,0;0,0;1614,0008369152347;46,505393258321334;1567,4954436569133
2024-02-19 17:00:00;0,07625;0,07625;0,48678000000000005;46,15410000000001;0,0;0,0;0,48678;0,0;45,66732;0,0;0,0;0,0;0,0;0,0;0,0;0,06814920000000001;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,60359999999997;84,62071999999998;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,653964188150637;40,89041095890357;0,0;0,0;1614,0689861152348;46,54437514705421;1567,5246109681807
2024-02-19 18:00:00;0,09765;0,09765;0,0;38,03337500000001;0,0;0,0;0,0;0,0;38,033375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,70124999999997;84,71836999999998;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,658699501541047;40,92465753424604;0,0;0,0;1614,0689861152348;46,58335703578709;1567,4856290794478
2024-02-19 19:00:00;0,07998;0,07998;0,0;26,4247;0,0;0,0;0,0;0,0;26,4247;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,78122999999998;84,79834999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,663434814931458;40,9589041095885;0,0;0,0;1614,0689861152348;46,62233892451996;1567,4466471907149
2024-02-19 20:00:00;0,07186;0,07186;0,0;21,62368;0,0;0,0;0,0;0,0;21,62368;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,85308999999998;84,87020999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,668170128321869;40,99315068493097;0,0;0,0;1614,0689861152348;46,661320813252836;1567,407665301982
2024-02-19 21:00:00;0,06747;0,06747;0,0;18,9547025;0,0;0,0;0,0;0,0;18,954703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,92055999999998;84,93767999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,672905441712279;41,02739726027343;0,0;0,0;1614,0689861152348;46,70030270198571;1567,368683413249
2024-02-19 22:00:00;0,06627;0,06627;0,0;17,2072775;0,0;0,0;0,0;0,0;17,207278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;84,98682999999998;85,00394999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,67764075510269;41,0616438356159;0,0;0,0;1614,0689861152348;46,73928459071858;1567,3297015245162
2024-02-19 23:00:00;0,05907;0,0604925;0,0;16,0990225;0,0;0,0;0,0;0,0;16,099023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,04589999999999;85,06302;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,682376068493101;41,09589041095836;0,0;0,0;1614,0689861152348;46,77826647945146;1567,2907196357833
2024-02-20 00:00:00;0,05806;0,0604925;0,0;13,837202499999998;0,0;0,0;0,0;0,0;13,837202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,10395999999999;85,12107999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,687111381883511;41,130136986300826;0,0;0,0;1614,0689861152348;46,81724836818434;1567,2517377470504
2024-02-20 01:00:00;0,05432000000000001;0,0604925;0,0;11,880535;0,0;0,0;0,0;0,0;11,880535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,15827999999999;85,1754;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,691846695273922;41,16438356164329;0,0;0,0;1614,0689861152348;46,856230256917215;1567,2127558583177
2024-02-20 02:00:00;0,05396;0,0604925;0,0;10,941904999999998;0,0;0,0;0,0;0,0;10,941905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,21224;85,22936;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,696582008664333;41,198630136985756;0,0;0,0;1614,0689861152348;46,89521214565009;1567,1737739695848
2024-02-20 03:00:00;0,05348;0,0604925;0,0;11,2585575;0,0;0,0;0,0;0,0;11,258558;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,26571999999999;85,28284;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,701317322054743;41,23287671232822;0,0;0,0;1614,0689861152348;46,93419403438296;1567,1347920808519
2024-02-20 04:00:00;0,05299;0,0604925;0,0;13,4582775;0,0;0,0;0,0;0,0;13,458278;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,31870999999998;85,33582999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,706052635445154;41,267123287670685;0,0;0,0;1614,0689861152348;46,97317592311584;1567,095810192119
2024-02-20 05:00:00;0,05479;0,0604925;0,0;15,1094475;0,0;0,0;0,0;0,0;15,109447;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,37349999999998;85,39061999999998;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,710787948835565;41,30136986301315;0,0;0,0;1614,0689861152348;47,01215781184872;1567,056828303386
2024-02-20 06:00:00;0,07053;0,07053;0,0;18,2196225;0,0;0,0;0,0;0,0;18,219622;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004735313390410959;0,03424657534246575;0,0;0,0;85,44402999999998;85,46114999999999;-0,017120000000000003;278,31624737523515;0,0;1335,7527387399996;0,0;0,0;5,715523262225975;41,335616438355615;0,0;0,0;1614,0689861152348;47,05113970058159;1567,0178464146531
